rank,team,age,teamId,playerId,full_name,gamesPitched,whip,inningsPitched,hits,runs,earnedRuns,baseOnBalls,strikeOuts,homeRuns,outs,battersFaced,pitchesThrown,era,saves,holds,blownSaves,wins,losses,sportAbbrev
16,NYY,23,147,663986,Trevor Stephan,24,1.13,124.1,103,52,51,38,140,10,373,523,,3.69,0,0,0,6,9,ALL (2)
17,WSH,21,,672851,Joan Adon,20,1.79,30.2,33,26,14,22,40,2,92,157,,4.11,2,2,1,3,1,ALL (2)
17,ATL,21,144,681803,Trey Riley,6,2.22,9.0,10,10,8,10,13,1,27,48,,8.00,0,0,0,0,0,ROK
17,BAL,24,110,642060,Cody Sedlock,13,1.51,37.0,38,22,21,18,28,3,111,164,,5.11,0,0,0,0,3,ALL (3)
17,CLE,24,114,641900,Scott Moss,25,1.33,132.0,135,66,54,41,112,13,396,564,,3.68,0,0,0,15,4,A(Adv)
17,MIA,23,146,660422,Jorge Guzman,21,1.54,96.0,84,49,43,64,101,7,288,430,,4.03,0,0,0,0,9,A(Adv)
17,TB,24,139,676617,Riley O'Brien,25,1.14,88.1,59,32,27,42,103,4,265,357,,2.75,0,0,2,8,4,ALL (2)
17,TOR,24,141,641907,Patrick Murphy,27,1.20,152.2,130,53,45,53,141,5,458,626,,2.65,0,0,0,10,5,ALL (2)
17,PIT,20,134,675651,Steven Jennings,13,1.45,65.1,68,44,35,27,53,5,196,291,,4.82,0,0,0,3,4,ROK
17,COL,24,115,640465,Robert Tyler,46,1.38,47.2,54,35,27,12,57,7,143,210,,5.10,8,5,5,4,3,ALL (2)
17,CIN,21,113,669436,Jacob Heatherly,11,1.91,38.2,34,25,25,40,49,3,116,184,,5.82,0,0,0,1,5,ROK
17,ANA,20,108,666668,Hector Yan,10,1.65,29.2,29,17,15,20,29,3,89,133,,4.55,0,0,0,0,4,ROK
17,SF,24,137,669214,Conner Menez,28,1.38,135.1,127,70,67,60,171,3,406,591,,4.46,0,0,0,9,10,ALL (3)
18,SF,23,137,663941,Tristan Beck,3,1.29,4.2,4,0,0,2,7,0,14,19,,0.00,0,0,0,0,0,ROK
18,COL,24,115,664875,Justin Lawrence,55,1.16,54.1,36,18,16,27,62,2,163,223,,2.65,11,12,4,0,2,A(Adv)
18,CWS,24,145,669424,Jimmy Lambert,18,1.09,95.2,77,46,39,27,110,7,287,387,,3.67,0,0,0,8,8,ALL (2)
18,BAL,21,110,669724,Brenan Hanifee,23,1.08,132.0,120,48,42,22,85,8,396,529,,2.86,0,0,0,8,6,A(Full)
18,PIT,20,134,673231,Tahnaj Thomas,8,1.17,19.2,13,12,10,10,27,2,59,80,,4.58,0,0,0,0,0,ROK
18,STL,21,138,667373,Angel Rondon,15,1.16,88.0,78,41,31,24,80,10,264,368,,3.17,0,0,0,3,6,ALL (2)
18,LAA,22,,661383,Oliver Ortega,19,1.28,82.0,64,36,32,41,86,6,246,346,,3.51,0,0,0,4,5,A(Full)
18,SEA,19,136,677644,Brayan Perez,15,1.15,53.0,50,25,21,11,58,1,159,219,,3.57,0,1,0,1,3,ROK
18,MIN,25,142,624427,Stephen Gonsalves,30,1.31,145.1,104,59,55,87,136,10,436,609,,3.41,0,0,0,14,5,ALL (3)
18,PHI,23,143,663982,David Parkinson,22,1.01,124.1,91,31,20,35,141,5,373,491,,1.45,0,0,0,11,1,ALL (2)
18,DET,25,116,608335,Kyle Funkhouser,19,1.48,97.2,96,48,43,49,96,10,293,421,,3.96,0,0,0,4,7,ALL (2)
19,ANA,23,108,676886,Jeremy Beasley,25,1.15,111.2,96,39,33,32,104,7,335,449,,2.66,1,0,0,6,7,ALL (3)
19,SF,21,137,669690,Blake Rivera,9,1.63,19.0,20,14,13,11,14,2,57,91,,6.16,0,0,0,0,0,A(Short)
19,HOU,23,117,656981,Peter Solomon,24,1.09,100.2,78,31,26,32,114,2,302,403,,2.32,0,1,0,9,1,ALL (2)
19,CWS,24,145,656592,Tyler Johnson,41,0.88,58.0,35,14,9,16,89,2,174,226,,1.40,14,0,1,9,0,ALL (2)
19,MIL,24,158,657096,Braden Webb,25,1.39,120.2,102,54,51,66,128,9,362,518,,3.80,0,0,0,6,8,ALL (2)
19,CHC,20,112,672442,Yovanny Cruz,11,1.08,49.0,40,18,14,13,55,1,147,203,,2.57,0,0,0,5,2,ALL (2)
19,MIA,23,146,656548,Jordan Holloway,5,0.52,7.2,4,2,0,0,9,0,23,29,,0.00,0,0,0,0,0,ALL (2)
19,TEX,19,140,678692,Ronny Henriquez,11,0.78,58.0,37,18,10,8,79,2,174,219,,1.55,0,0,0,5,0,ROK
19,COL,24,115,641714,Reid Humphreys,42,1.13,40.0,25,13,9,20,58,1,120,164,,2.03,26,0,2,2,1,ALL (2)
19,CLE,18,114,678013,Lenny Torres,6,1.17,15.1,14,4,3,4,22,0,46,63,,1.76,0,0,0,0,0,ROK
19,DET,22,116,674042,Paul Richan,10,0.81,29.2,19,10,7,5,31,2,89,113,,2.12,0,0,0,0,2,A(Short)
19,BAL,19,110,680723,Drew Rom,10,0.85,30.2,20,9,6,6,28,1,92,121,,1.76,0,0,0,0,2,ROK
19,STL,23,138,675965,Griffin Roberts,8,1.03,9.2,6,7,6,4,13,0,29,40,,5.59,1,2,0,0,1,ALL (2)
19,SEA,22,136,680702,Joey Gerber,22,1.13,25.2,18,6,6,11,43,0,77,101,,2.10,8,0,2,1,0,ALL (2)
20,STL,24,138,682418,Tommy Parsons,13,1.21,57.0,59,23,19,10,43,7,171,232,,3.00,1,0,1,5,1,ROK
20,DET,24,116,621593,Anthony Castro,25,1.38,126.2,120,52,47,55,105,9,380,552,,3.34,0,0,0,9,4,ALL (2)
20,PHI,24,143,676103,Damon Jones,23,1.37,113.1,105,53,43,50,123,7,340,485,,3.41,0,0,0,10,7,A(Full)
20,COL,25,115,670329,Rico Garcia,27,1.17,167.0,153,61,55,42,162,20,501,680,,2.96,0,0,0,13,9,ALL (2)
20,CWS,24,145,641656,Ian Hamilton,53,1.04,59.2,44,16,14,18,67,4,179,239,,2.11,22,1,5,4,4,ALL (3)
20,ATL,22,144,678226,Daysbel Hernandez,21,1.34,38.0,28,23,19,23,36,2,114,163,,4.50,1,3,1,2,2,ALL (2)
20,NYY,24,147,650633,Michael King,25,0.91,161.1,118,43,32,29,152,8,484,624,,1.79,0,0,0,11,5,ALL (3)
20,PIT,19,134,672765,Santiago Florez,10,1.38,43.1,37,23,20,23,35,0,130,190,,4.15,0,0,0,5,2,ROK
20,CLE,23,114,650496,Jean Carlos Mejia,18,1.12,98.0,89,45,36,21,100,3,294,396,,3.31,0,0,0,4,9,ALL (2)
20,BAL,22,110,649144,Alex Wells,24,1.30,135.0,142,56,52,33,101,19,405,567,,3.47,0,0,0,7,8,A(Adv)
20,HOU,19,117,672810,Jairo Solis,13,1.60,50.2,49,23,20,32,51,1,152,225,,3.55,0,0,1,2,5,A(Full)
21,COL,23,115,656382,Tommy Doyle,52,1.10,58.1,52,29,15,12,66,2,175,243,,2.31,18,8,7,7,6,A(Full)
21,WAS,22,120,651002,Steven Fuentes,33,1.00,68.0,50,26,21,18,70,1,204,275,,2.78,6,1,1,5,4,ALL (2)
21,LA,21,119,670955,Edwin Uceta,25,1.22,120.1,108,56,52,39,131,16,361,502,,3.89,0,0,0,5,6,ALL (2)
21,ARI,24,109,681401,Josh Green,25,1.21,33.0,31,9,4,9,25,0,99,134,,1.09,11,2,1,3,1,A(Short)
21,BOS,24,111,642067,Mike Shawaryn,26,1.13,149.1,130,61,57,38,132,13,448,610,,3.44,0,0,0,9,10,ALL (2)
21,KC,22,118,680735,Austin Cox,9,1.32,33.1,29,19,14,15,51,1,100,143,,3.78,0,0,0,1,1,ROK
21,CLE,23,114,675916,James Karinchak,42,1.34,48.2,29,10,7,36,81,2,146,203,,1.29,14,1,0,4,2,ALL (3)
21,TEX,21,140,666720,Yerry Rodriguez,12,1.08,63.0,60,22,20,8,82,3,189,260,,2.86,0,0,0,5,2,ALL (2)
21,SEA,24,136,670090,Wyatt Mills,44,1.13,53.0,47,25,21,13,59,1,159,220,,3.57,11,2,4,6,2,ALL (2)
21,NYY,20,147,665622,Luis Medina,12,2.17,36.0,32,35,25,46,47,3,108,184,,6.25,0,0,0,1,3,ROK
21,PHI,21,143,669925,Kyle Young,13,0.96,59.1,48,21,18,9,50,2,178,230,,2.73,0,0,0,3,3,ALL (3)
21,SD,22,135,666156,Reggie Lawson,24,1.55,117.0,130,69,61,51,117,11,351,523,,4.69,0,0,0,8,5,A(Adv)
22,ANA,26,108,665120,Jared Walsh,8,1.41,5.2,6,2,1,2,7,0,17,25,,1.59,1,0,0,0,1,ALL (3)
22,DET,21,116,660730,Elvin Rodriguez,21,1.24,113.1,108,49,42,32,109,9,340,465,,3.34,0,0,0,8,7,A(Full)
22,OAK,24,133,641709,Brian Howard,24,1.11,139.1,118,57,45,37,140,16,418,571,,2.91,0,0,0,11,7,ALL (2)
22,CLE,19,114,672841,Carlos Vargas,10,1.66,34.1,33,18,15,24,41,2,103,154,,3.93,0,0,0,1,2,ROK
22,CHC,24,112,642601,Oscar De La Cruz,16,1.38,77.1,76,45,45,31,73,8,232,343,,5.24,0,0,0,6,7,AA
22,BOS,25,111,664042,Travis Lakins,36,1.03,54.1,38,22,14,18,57,3,163,223,,2.32,3,4,0,3,2,ALL (2)
22,WSH,22,,658369,Malvin Pena,10,1.28,50.0,57,20,16,7,47,1,150,215,,2.88,0,0,0,6,1,ALL (2)
22,MIN,24,142,643377,Griffin Jax,15,1.23,87.2,93,44,36,15,66,3,263,369,,3.70,0,0,0,3,4,A(Adv)
22,TB,26,139,607455,Anthony Banda,11,1.34,56.2,55,23,23,21,59,4,170,238,,3.65,0,0,0,5,3,ALL (2)
22,LA,20,119,672629,Gerardo Carrillo,13,0.97,60.0,41,11,10,17,50,3,180,237,,1.50,1,0,0,4,1,ALL (2)
22,TOR,23,141,660431,Hector Perez,27,1.24,115.0,79,49,48,64,133,6,345,480,,3.76,2,1,1,3,5,ALL (3)
22,HOU,25,117,660494,Rogelio Armenteros,22,1.31,118.0,106,51,49,48,134,15,354,502,,3.74,1,0,0,8,1,AAA
22,SEA,26,136,607555,Taylor Guilbeau,28,1.37,35.2,34,11,10,15,35,0,107,159,,2.52,0,5,0,1,0,A(Adv)
22,CIN,22,113,676660,Jared Solomon,15,1.32,72.2,64,32,27,32,67,5,218,317,,3.34,0,0,0,4,3,ALL (2)
23,PIT,22,134,668820,Max Kranick,17,1.15,78.0,72,35,33,18,77,7,234,322,,3.81,1,0,0,4,5,A(Full)
23,MIN,24,142,660896,Jorge Alcala,24,1.34,99.1,84,48,42,49,104,7,298,425,,3.81,3,0,1,3,11,ALL (3)
23,BOS,20,111,678394,Brayan Bello,14,0.73,67.1,39,16,12,10,74,0,202,253,,1.60,0,0,0,7,2,ALL (2)
23,WAS,26,120,630263,James Bourque,41,1.06,53.0,30,12,10,26,76,3,159,212,,1.70,6,3,2,4,2,ALL (2)
23,CWS,24,145,641420,Zack Burdi,7,1.42,6.1,5,3,2,4,7,0,19,27,,2.84,0,4,1,0,1,ROK
23,TB,22,139,663541,Tanner Dodson,9,0.68,25.0,12,7,4,5,25,0,75,93,,1.44,1,1,2,1,0,A(Short)
23,CHC,23,112,663893,Brendon Little,22,1.47,101.1,106,70,58,43,90,8,304,454,,5.15,0,1,0,5,11,A(Full)
23,TOR,22,141,660546,Yennsy Diaz,27,1.13,147.1,113,56,50,53,125,9,442,599,,3.05,0,0,0,10,5,ALL (2)
23,CIN,26,113,622492,Keury Mella,25,1.26,117.1,103,55,45,45,109,13,352,498,,3.45,0,0,0,9,4,ALL (3)
24,PIT,21,134,669740,Travis MacGregor,17,1.22,70.2,64,37,25,22,80,8,212,302,,3.18,0,0,0,1,4,ALL (2)
24,CIN,24,113,669270,Joel Kuhnel,44,1.22,53.1,54,23,18,11,56,2,160,225,,3.04,17,1,3,1,4,A(Adv)
24,CLE,24,114,650644,Aaron Civale,21,1.28,106.1,115,56,46,21,78,12,319,447,,3.89,0,0,0,5,7,AA
24,SEA,22,136,645307,Ricardo Sanchez,16,1.45,73.2,79,38,31,28,57,4,221,329,,3.79,0,0,0,3,5,ALL (3)
24,BOS,22,111,663767,Chase Shugart,4,0.63,8.0,4,3,1,1,9,0,24,30,,1.13,0,0,0,0,1,ALL (2)
24,KC,25,118,622251,Josh Staumont,41,1.49,74.1,59,31,29,52,103,4,223,329,,3.51,1,5,0,2,5,AAA
24,PHI,22,143,675971,Kyle Dohy,49,1.13,67.1,34,23,19,42,111,5,202,273,,2.54,10,4,4,7,9,ALL (3)
24,CWS,23,145,676051,Codi Heuer,14,1.66,38.0,49,26,20,14,35,4,114,176,,4.74,0,0,0,0,1,ROK
24,MIA,24,146,667498,Robert Dugger,25,1.21,150.2,140,68,57,43,141,15,452,623,,3.40,0,0,0,10,7,ALL (2)
24,TEX,20,140,676568,Ricky Vanasco,7,1.54,24.2,25,12,12,13,25,1,74,101,,4.38,0,0,0,3,3,ROK
24,CHC,23,112,657272,Erich Uelmen,21,1.37,89.1,92,39,38,30,82,3,268,379,,3.83,0,0,0,8,8,ALL (2)
24,HOU,19,117,677315,Jayson Schroeder,7,1.22,18.0,13,3,3,9,18,0,54,70,,1.50,0,0,0,0,0,ROK
24,OAK,24,133,670161,Parker Dunshee,24,1.00,150.2,120,44,39,31,163,12,452,587,,2.33,0,0,0,13,6,ALL (2)
24,SD,22,135,658648,Pedro Avila,24,1.45,130.2,136,69,62,54,142,8,392,568,,4.27,1,0,0,7,9,A(Adv)
24,WAS,23,120,676194,Jackson Tetreault,24,1.28,132.2,129,74,60,41,138,12,398,568,,4.07,0,0,0,4,9,ALL (2)
24,NYY,21,147,681464,Frank German,11,0.92,30.1,22,9,7,6,41,0,91,120,,2.08,1,1,1,1,3,ALL (2)
25,NYM,21,121,669259,Christian James,15,1.07,80.2,65,24,17,21,54,4,242,323,,1.90,0,0,0,4,3,ALL (3)
25,STL,23,138,676220,Seth Elledge,44,0.95,55.0,31,20,13,21,74,4,165,218,,2.13,13,2,2,8,2,ALL (2)
25,PHI,19,143,669421,Dominic Pipkin,10,1.18,29.2,27,12,12,8,18,3,89,116,,3.64,0,0,0,1,2,ROK
25,KC,19,118,678353,Yohanse Morel,13,1.34,47.0,46,22,21,17,52,1,141,205,,4.02,0,0,0,1,2,ALL (2)
25,MIL,22,158,663597,Adam Hill,9,1.50,15.1,16,7,4,7,26,1,46,68,,2.35,0,1,1,1,1,A(Short)
25,LA,19,119,673662,Robinson Ortiz,11,1.21,32.1,27,16,15,12,42,2,97,136,,4.18,0,0,0,2,2,ROK
25,PIT,22,134,663336,Aaron Shortridge,8,1.12,30.1,27,10,9,7,38,1,91,127,,2.67,0,0,0,1,1,A(Short)
25,TB,23,139,675977,Drew Strotman,9,1.26,46.0,40,21,18,18,43,0,138,189,,3.52,0,0,0,3,0,A(Full)
25,BOS,24,111,660825,Eduard Bazardo,14,0.93,77.2,64,26,23,8,84,8,233,309,,2.67,0,0,0,6,5,ALL (2)
26,CIN,25,113,623474,Jimmy Herget,50,1.34,59.2,59,28,23,21,65,5,179,260,,3.47,0,10,4,1,3,AAA
26,HOU,22,117,670550,Nivaldo Rodriguez,14,1.04,55.2,45,18,18,13,50,3,167,227,,2.91,1,1,0,4,1,A(Short)
26,PIT,25,134,664141,JT Brubaker,28,1.26,154.0,150,56,48,44,131,8,462,647,,2.81,0,0,0,10,6,ALL (2)
26,BAL,22,110,647315,Zach Pop,44,0.90,64.2,39,16,11,19,64,1,194,247,,1.53,8,8,2,2,3,ALL (3)
26,TEX,25,140,621368,Taylor Hearn,24,1.17,129.0,104,55,50,47,140,11,387,535,,3.49,0,0,0,4,8,ALL (2)
26,LA,24,119,642068,Jordan Sheffield,17,1.68,37.0,40,28,26,22,44,8,111,175,,6.32,0,2,0,1,3,ALL (2)
26,BOS,22,111,660593,Denyi Reyes,27,0.91,155.2,122,46,34,19,145,13,467,609,,1.97,0,0,0,12,5,ALL (2)
26,COL,19,115,672487,Helcris Olivarez,13,1.13,54.2,36,20,14,26,60,1,164,220,,2.30,0,0,0,6,1,ALL (2)
26,SEA,26,136,605521,Art Warren,14,1.53,15.2,10,7,3,14,22,0,47,69,,1.72,2,2,2,1,2,AA
27,NYY,21,147,664337,Miguel Yajure,14,1.22,64.2,64,38,28,15,56,3,194,270,,3.90,0,0,0,4,3,A(Full)
27,COL,23,115,663372,Ryan Feltner,9,0.65,30.2,16,3,3,4,39,1,92,108,,0.88,0,0,0,0,0,ROK
27,MIA,22,146,663489,Will Stewart,20,0.98,113.2,90,29,26,21,90,5,341,440,,2.06,0,0,0,8,1,A(Full)
27,SEA,23,136,667465,Aaron Fletcher,13,1.23,31.0,34,11,10,4,34,0,93,128,,2.90,0,0,0,2,1,ALL (2)
27,KC,22,118,676252,Zach Haake,7,0.85,15.1,9,3,3,4,14,1,46,58,,1.76,0,0,0,0,0,ALL (2)
27,BOS,26,111,606996,Kyle Hart,24,1.36,138.2,139,68,55,49,100,12,416,600,,3.57,0,0,0,7,9,AA
27,SD,21,135,666168,Mason Thompson,22,1.42,93.0,95,61,51,37,97,8,279,425,,4.94,0,0,0,6,8,A(Full)
27,BAL,25,110,622253,Dillon Tate,22,1.21,123.1,115,60,57,34,96,10,370,518,,4.16,0,0,0,7,5,ALL (2)
27,LAA,20,,673820,Robinson Pina,19,1.27,44.0,37,25,17,19,61,1,132,191,,3.48,1,1,1,4,2,ALL (3)
27,LA,24,119,667445,Marshall Kasowski,41,1.05,64.2,30,18,15,38,111,4,194,261,,2.09,5,5,1,2,1,ALL (3)
27,CWS,24,145,641662,Alec Hansen,14,2.01,51.1,44,40,36,59,55,3,154,246,,6.31,0,0,0,0,5,ALL (2)
27,CHC,24,112,682163,Jack Patterson,11,1.29,35.0,35,13,11,10,33,3,105,149,,2.83,0,0,0,2,1,ALL (3)
27,CIN,20,113,675653,James Marinan,14,1.55,53.2,60,27,20,23,50,1,161,242,,3.35,0,0,0,3,2,ALL (2)
28,PIT,23,134,664977,Blake Cederlind,36,1.51,49.2,47,29,27,28,54,3,149,223,,4.89,4,3,3,4,4,ALL (2)
28,CWS,24,145,641576,Bernardo Flores,25,1.19,156.0,154,58,46,31,105,10,468,635,,2.65,0,0,0,8,9,ALL (2)
28,TEX,21,140,661403,Emmanuel Clase,22,0.78,28.1,16,4,2,6,27,0,85,105,,0.64,12,1,2,1,1,A(Short)
28,TOR,22,141,680765,Joey Murray,13,1.13,25.2,19,5,5,10,39,1,77,105,,1.75,0,0,0,1,1,A(Short)
28,STL,25,138,677369,Austin Warner,25,1.45,141.1,162,69,64,43,125,11,424,612,,4.08,0,0,0,6,8,ALL (3)
28,BOS,23,111,676710,Kutter Crawford,27,1.25,143.2,132,60,52,48,157,6,431,607,,3.26,0,0,0,7,7,ALL (2)
28,OAK,23,133,656416,Brady Feigl,11,0.73,26.0,11,5,5,8,34,1,78,98,,1.73,0,0,0,1,2,ALL (2)
28,SF,24,137,624526,Garrett Williams,33,1.92,81.2,96,63,55,61,73,6,245,408,,6.06,1,4,1,3,9,AA
28,TB,21,139,660831,Resly Linares,17,1.11,84.1,69,37,30,25,97,6,253,344,,3.20,0,0,0,7,3,A(Full)
28,SD,23,135,656798,Jacob Nix,19,1.17,101.0,96,46,45,22,65,11,303,411,,4.01,0,0,0,5,8,ALL (3)
28,WAS,24,120,666022,Jhonatan German,18,0.94,35.0,20,14,11,13,38,0,105,144,,2.83,4,2,1,3,2,ALL (2)
28,NYY,23,147,676477,Garrett Whitlock,23,1.11,120.2,93,30,25,41,122,3,362,490,,1.86,0,0,0,8,5,ALL (3)
29,WAS,23,120,675919,Nick Raquet,24,1.46,122.2,140,61,51,39,92,4,368,533,,3.74,0,0,0,9,9,ALL (2)
29,LA,23,119,656578,Andre Jackson,18,1.63,68.0,66,36,31,45,76,3,204,308,,4.10,0,0,0,3,5,ALL (2)
29,SEA,22,136,664714,Ljay Newsome,27,1.29,143.2,172,82,78,14,125,24,431,613,,4.89,0,0,0,6,10,ALL (2)
29,TOR,23,141,656594,Kyle Johnston,28,1.40,102.2,91,57,47,53,96,7,308,446,,4.12,2,2,1,7,5,ALL (2)
29,MIL,20,158,679359,Alexis Ramirez,12,1.28,55.1,50,31,29,21,52,4,166,237,,4.72,0,0,0,1,3,ALL (2)
29,NYM,24,121,676644,Stephen Villines,47,0.89,66.2,46,26,23,13,96,3,200,258,,3.11,10,3,3,5,4,ALL (3)
29,OAK,22,133,681402,Gus Varland,13,0.82,38.0,23,7,4,8,50,1,114,146,,0.95,0,1,0,0,1,ALL (3)
29,HOU,22,117,677651,Luis Garcia,24,1.24,85.1,65,26,19,41,98,4,256,356,,2.00,0,0,0,7,2,ALL (2)
29,MIN,22,142,681808,Chris Vallimont,12,1.59,29.0,23,20,20,23,20,3,87,132,,6.21,0,0,0,0,2,A(Short)
29,PHI,19,143,673257,Victor Santos,11,1.13,59.1,63,21,20,4,65,4,178,240,,3.03,0,0,0,6,1,ROK
29,BOS,22,111,646243,Yoan Aybar,17,1.38,28.1,25,15,13,14,27,0,85,125,,4.13,0,2,2,2,1,ALL (2)
30,NYM,24,121,656924,Ryder Ryan,42,1.06,53.0,41,21,19,15,59,5,159,214,,3.23,5,3,3,4,3,ALL (2)
30,CHC,25,112,656803,James Norwood,51,1.29,61.1,50,22,19,29,67,3,184,264,,2.79,2,9,5,2,4,ALL (3)
30,LA,22,119,680701,John Rooney,8,1.10,20.0,14,4,4,8,21,0,60,76,,1.80,0,0,0,0,0,ALL (2)
30,CLE,22,114,680704,Nick Sandlin,25,1.00,24.0,21,8,8,3,36,0,72,96,,3.00,5,3,0,2,0,ALL (4)
30,HOU,22,117,673277,Jose Alberto Rivera,14,1.08,49.0,39,22,19,14,53,6,147,204,,3.49,0,0,0,2,4,ALL (2)
30,TB,21,139,669140,Austin Franklin,16,1.32,82.0,77,35,33,31,65,6,246,351,,3.62,0,0,0,6,5,A(Full)
30,PHI,23,143,657756,Connor Seabold,23,1.11,130.1,112,63,62,33,132,16,391,537,,4.28,0,0,0,5,8,ALL (2)
30,TEX,25,140,664139,Ian Gibaut,48,1.00,56.0,35,18,13,21,75,3,168,222,,2.09,14,3,1,4,3,AAA
30,DET,23,116,656638,Alex Lange,23,1.18,120.1,104,52,50,38,101,6,361,495,,3.74,0,0,0,6,8,A(Adv)
30,KC,23,118,664700,Daniel Tillo,26,1.50,134.1,136,76,71,65,100,6,403,597,,4.76,0,0,0,4,6,ALL (2)
30,TOR,24,141,641672,Thomas Hatch,26,1.31,143.2,127,62,61,61,117,16,431,601,,3.82,0,0,0,8,6,AA
30,ATL,19,144,680767,Victor Vodnik,4,1.93,4.2,8,5,5,1,9,1,14,23,,9.64,0,0,0,1,1,ROK
30,MIA,22,146,650668,Humberto Mejia,15,1.10,62.2,55,27,23,14,59,8,188,253,,3.30,0,0,0,1,6,A(Short)
30,PIT,19,134,681347,Michael Burrows,4,0.71,14.0,6,1,0,4,9,0,42,51,,0.00,0,0,0,0,0,ROK
30,MIL,27,158,592833,Bobby Wahl,45,1.03,50.1,29,23,17,23,80,4,151,200,,3.04,12,3,1,4,3,ALL (3)
30,CIN,24,113,641682,Ryan Hendrix,44,1.25,51.0,38,19,10,26,79,2,153,218,,1.76,12,2,2,4,4,A(Adv)
30,BOS,26,111,596074,Bobby Poyner,54,1.21,66.1,66,25,23,14,60,8,199,280,,3.12,6,12,1,1,0,ALL (3)
